# ALPHA = 0.05
# TOT_SETS = 39


# _SET1_ SET = Cerebellum.neurons
# _SET1_ NGENES = 1555
# _SET1_ P = 4.05584e-06
_SET1_     GENE        CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET9_     11168         9   15454064   15546003    263      19  256697        2.663    0.0038727
_SET9_     6456          9   17543953   17807122   1117      63  254974       1.0381      0.14961
_SET9_     286319        9   25666387   25713856    146      27  241408     -0.41234      0.65995
_SET9_     158038        9   27938084   29247998   4499     186  257208     -0.22679      0.58971
_SET9_     65083         9   33451351   33508941    156      20  253319     -0.32724      0.62826
_SET9_     318           9   34294504   34353711    122      14  262805      -0.1097      0.54368
_SET9_     11258         9   34603542   34655520     88      15  260212       1.1079      0.13396
_SET9_     9853          9   35455007   35571895    177      30  258408      0.48201       0.3149
_SET9_     203260        9   35623279   35671500    144      23  255795       1.0495      0.14698
_SET9_     5079          9   36823272   37069476    853      78  252652      0.31721      0.37554
_SET9_     26267         9   37500889   37611250    308      27  259176      0.47017      0.31912
_SET9_     8395          9   71285188   71634092    893      51  214676       1.4143     0.078641
_SET9_     6096          9   77077252   77313534    501      44  254891      0.54144       0.2941
_SET9_     5125          9   78470560   78987255   1766     206  252050       2.1427      0.01607
_SET9_     81689         9   88869461   88932676     93       9  262055    -0.037467      0.51494
_SET9_     23552         9   90571356   90624695    114      13  254874     -0.54919      0.70856
_SET9_     65268         9   95911437   96092854    510      35  258786       4.1848   1.4271e-05
_SET9_     169841        9   96986578   97075291    275      29  257690       0.3825      0.35104
_SET9_     22927         9   99177414   99263618    145       9  259663       5.4056   3.2301e-08
_SET9_     54886         9  103756031  104097417   1058      66  254822       1.1766      0.11967
_SET9_     114299        9  112368068  112723756   1293      88  256138       2.6609    0.0038968
_SET9_     57864         9  115631200  115688193    229      33  251252       3.7059   0.00010534
_SET9_     944           9  117645623  117727875    190      22  250772    0.0028455      0.49886
_SET9_     6812          9  130339486  130464995    142      21  257507       1.1458      0.12595
_SET9_     30815         9  130637600  130704010    111      20  246080     -0.14532      0.55777
_SET9_     138429        9  130673808  130728076    102       9  255752     -0.59675      0.72466
_SET9_     1759          9  130930634  131027528    189      23  253680     -0.96226      0.83204
_SET9_     4957          9  131182434  131273571    159       9  255263     -0.62997      0.73564
_SET9_     10444         9  131482065  131569220    119      14  252967     -0.70262      0.75885
_SET9_     375759        9  132364504  132418055    166      24  250027        1.544     0.061294
_SET9_     9442          9  134725497  134990274    403      37  253394       5.4563   2.4304e-08
_SET9_     6838          9  136187543  136238047    140      17  257204    -0.046177      0.51842
_SET9_     6834          9  136208660  136258361    115      12  256068      0.18958      0.42482
_SET9_     11182         9  136326216  136379276    161      31  238752       0.5979      0.27495
_SET9_     9719          9  136362286  136450641    196      30  236919      0.68983      0.24515
_SET9_     642968        9  136432141  136509472    274      42  251610     -0.36816      0.64362
_SET9_     57582         9  138559031  138694993    478      53  249299       1.6925     0.045273
_SET9_     2902          9  139998609  140073214    128      25  240804       3.1868   0.00071918
_SET9_     727800        9  140104699  140150775    104      20  230904      0.59703      0.27524
_SET9_     116225        9  140466531  140519937     85      10  253659       1.6534     0.049129
_SET9_     774           9  140737241  141029076    572      45  236805       1.6592     0.048538
_SET9_     5588         10    6425558    6657254    663      79  247413      0.12854      0.44886
_SET9_     57713        10    7190586    7488448   1005      77  255094     -0.64084      0.73919
_SET9_     10659        10   10803851   11388674   1758     134  254241       3.0451    0.0011629
_SET9_     254427       10   11830295   11924276    294      42  251217      0.27393      0.39207
_SET9_     414149       10   15047071   15165783    519      44  257583      0.21793      0.41374
_SET9_     57512        10   25429290   25901158   1702      66  256363       3.8232   6.5865e-05
_SET9_     2572         10   26470236   26603491    390      20  252090     -0.90209       0.8165
_SET9_     221002       10   43679983   43797367    347      31  252874       1.4133      0.07879
_SET9_     53828        10   43832092   43881783    133      18  255345     -0.57974      0.71895
_SET9_     5592         10   52715911   54068110   4290     237  254392       1.2121      0.11274
_SET9_     11130        10   58107016   58156063     72      16  240624       1.2849     0.099407
_SET9_     55847        10   59993862   60060752    229      11  259457      -1.3481      0.91119
_SET9_     84457        10   60901348   61017815    185      16  250688     -0.48435      0.68593
_SET9_     219623       10   63156401   63248208    232      29  258888      0.24011      0.40512
_SET9_     84159        10   63626013   63866707    543      70  253913     0.065733       0.4738
_SET9_     347731       10   68650792   68871309    540      44  249174       1.2416      0.10719
_SET9_     55680        10   70090864   70202051    247      14  260486        2.856     0.002145
_SET9_     1763         10   70163821   70266878    346      19  260563        3.182   0.00073144
_SET9_     50674        10   71321791   71368210    117      26  250751      -2.5116      0.99399
_SET9_     219738       10   71355003   71403355    226      43  236746      -1.3175      0.90617
_SET9_     64072        10   73121691   73585704   1464     170  241181       3.4902   0.00024135
_SET9_     5532         10   75186563   75290782     91      12  245367     0.068773      0.47259
_SET9_     818          10   75562259   75669349    151      15  250778       3.1704   0.00076115
_SET9_     10718        10   83600070   84756935   3156     179  255778       3.1627   0.00078165
_SET9_     9023         10   90955694   91002071    111      24  252599       2.9161    0.0017724
_SET9_     3363         10   92490575   92652671    377      21  260582      0.59757      0.27506
_SET9_     143279       10   93134037   93284586    207      13  249665       2.0446     0.020445
_SET9_     9211         10   95482566   95567916    232      41  253568      0.38152      0.35141
_SET9_     6585         10   98747795   98980683    610      76  252579       2.9079    0.0018195
_SET9_     26287        10   99297256   99353641    131      15  250656       2.5341    0.0056362
_SET9_     401647       10   99574995   99641335    148      26  242207       1.1125      0.13296
_SET9_     55118        10   99614757   99825585    348      45  250177       2.3061     0.010553
_SET9_     26507        10  101053856  101164087    307      29  255504    -0.081583      0.53251
_SET9_     1147         10  101938123  102024367    199      15  255010       5.1586   1.2443e-07
_SET9_     9033         10  102037903  102125243    214      42  247164       4.0751   2.2994e-05
_SET9_     5076         10  102460316  102599698    339      35  239720       1.2775      0.10072
_SET9_     79955        10  102757440  102825914    121      35  244331      0.15894      0.43686
_SET9_     10660        10  102976733  103024954     89      20  259393       3.3155   0.00045738
_SET9_     79176        10  104143979  104192894     71      18  255426       6.7123   9.5803e-12
_SET9_     5662         10  104152374  104214691     94      22  254861       5.9172   1.6369e-09
_SET9_     84108        10  105052553  105145891    114      15  256341       2.4136    0.0078979
_SET9_     340719       10  120754228  120803854    112      16  245615      0.34221      0.36609
