homolID	entrez	musName	mgid	geneName	orthoHumMus
57133	81616	Acsbg2	MGI:3587728	ACSBG2	1:1
57135	81796	Slco5a1	MGI:2443431	SLCO5A1	1:1
57137	3672	Itga1	MGI:96599	ITGA1	1:1
57138	5232	Pgk2	MGI:97563	PGK2	1:1
57139	6573	Slc19a1	MGI:103182	SLC19A1	1:1
57144	139322	Apool	MGI:1915367	APOOL	1:1
57145	64599	Gigyf1	MGI:1888677	GIGYF1	1:1
57146	57787	Mark4	MGI:1920955	MARK4	1:1
57147	63982	Ano3	MGI:3613666	ANO3	1:1
57149	83606	Gucd1	MGI:1916028	GUCD1	1:1
57151	83733	Slc25a18	MGI:1919053	SLC25A18	1:1
57152	22987	Sv2c	MGI:1922459	SV2C	1:1
57158	83940	Tatdn1	MGI:1916944	TATDN1	1:1
57160	8997	Kalrn	MGI:2685385	KALRN	1:1
57161	2693	Ghsr	MGI:2441906	GHSR	1:1
57162	9708	Pcdhga8	MGI:1935221	PCDHGA8	1:1
57167	84290	Capns2	MGI:1916793	CAPNS2	1:1
57169	84446	Brsk1	MGI:2685946	BRSK1	1:1
57173	84618	Nt5c1a	MGI:2155700	NT5C1A	1:1
57174	84651	Spink7	MGI:3644691	SPINK7	1:1
57175	84668	Fam126a	MGI:2149839	FAM126A	1:1
57178	84735	Cndp1	MGI:2451097	CNDP1	1:1
57181	84869	Cbr4	MGI:2384567	CBR4	1:1
57187	84970	CK137956	MGI:3616080	C1orf94	1:1
57198	89792	Gal3st3	MGI:3617843	GAL3ST3	1:1
57200	93650	Acpt	MGI:3644563	ACPT	1:1
57205	23176	Sept8	MGI:894310	SEPT8	1:1
57206	389812	Gm33749	MGI:5592908	LCN15	1:1
57211	94160	Abcc12	MGI:2441679	ABCC12	1:1
57467	154141	Mboat1	MGI:2387184	MBOAT1	1:1
57502	57176	Vars2	MGI:1916165	VARS2	1:1
58616	89845	Abcc10	MGI:2386976	ABCC10	1:1
58958	147699	Ppm1n	MGI:2142330	PPM1N	1:1
59263	154091	Slc2a12	MGI:3052471	SLC2A12	1:1
59931	11091	Wdr5	MGI:2155884	WDR5	1:1
60033	114112	Txnrd3	MGI:2386711	TXNRD3	1:1
60114	90522	Yif1b	MGI:1924504	YIF1B	1:1
61676	92597	Mob1b	MGI:1915723	MOB1B	1:1
62157	85450	Itprip	MGI:3042776	ITPRIP	1:1
62158	92595	Zfp764	MGI:2443580	ZNF764	1:1
62161	57216	Vangl2	MGI:2135272	VANGL2	1:1
62163	81629	Tssk3	MGI:1929914	TSSK3	1:1
62165	114789	Slc25a25	MGI:1915913	SLC25A25	1:1
62166	114799	Esco1	MGI:1925055	ESCO1	1:1
62167	114805	Galnt13	MGI:2139447	GALNT13	1:1
62170	116496	Fam129a	MGI:2137237	FAM129A	1:1
62172	113451	Azin2	MGI:2442093	AZIN2	1:1
62175	51384	Wnt16	MGI:2136018	WNT16	1:1
62199	124540	Msi2	MGI:1923876	MSI2	1:1
62200	54550	Necab2	MGI:2152211	NECAB2	1:1
62246	93979	Cpa5	MGI:1921899	CPA5	1:1
62287	80036	Trpm3	MGI:2443101	TRPM3	1:1
62301	79683	Zdhhc14	MGI:2653229	ZDHHC14	1:1
62377	116442	Rab39b	MGI:1915040	RAB39B	1:1
62402	253152	Ephx4	MGI:2686228	EPHX4	1:1
62404	144404	Tmem120b	MGI:3603158	TMEM120B	1:1
62417	129563	Dis3l2	MGI:2442555	DIS3L2	1:1
62425	23080	Avl9	MGI:1926187	AVL9	1:1
62431	375775	Pnpla7	MGI:2385325	PNPLA7	1:1
62452	121227	Lrig3	MGI:2443955	LRIG3	1:1
62481	148641	Slc35f3	MGI:2444426	SLC35F3	1:1
62496	9057	Slc7a6	MGI:2142598	SLC7A6	1:1
62617	23157	Sept6	MGI:1888939	SEPT6	1:1
62637	254122	Snx32	MGI:2444704	SNX32	1:1
62645	6547	Slc8a3	MGI:107976	SLC8A3	1:1
62654	353189	Slco4c1	MGI:2442784	SLCO4C1	1:1
62657	133121	Enpp6	MGI:2445171	ENPP6	1:1
62661	431707	Lhx8	MGI:1096343	LHX8	1:1
62673	64718	Unkl	MGI:1921404	UNKL	1:1
62675	643853	Tmppe	MGI:5317335	TMPPE	1:1
62681	91252	Slc39a13	MGI:1915677	SLC39A13	1:1
62693	1107	Chd3	MGI:1344395	CHD3	1:1
62723	339967	Tmprss11a	MGI:2684853	TMPRSS11A	1:1
62794	140883	Zfp280b	MGI:1927865	ZNF280B	1:1
62795	146057	Ttbk2	MGI:2155779	TTBK2	1:1
63366	374786	Efcab5	MGI:2442440	EFCAB5	1:1
64011	58527	Abracl	MGI:1920362	ABRACL	1:1
64245	64282	Papd5	MGI:1917820	PAPD5	1:1
64353	126374	Wtip	MGI:2141920	WTIP	1:1
64370	619279	Zfp704	MGI:2180715	ZNF704	1:1
64373	90637	Zfand2a	MGI:2140729	ZFAND2A	1:1
64441	283600	Slc25a47	MGI:2144766	SLC25A47	1:1
64463	165679	Sptssb	MGI:1913433	SPTSSB	1:1
64464	84641	Mfsd14b	MGI:1913881	MFSD14B	1:1
64466	201895	Smim14	MGI:1915802	SMIM14	1:1
64475	317703	Vmn1r237	MGI:2159637	VN1R4	1:1
64485	129049	Sgsm1	MGI:107320	SGSM1	1:1
64602	10025	Med16	MGI:2158394	MED16	1:1
64631	90233	Zfp551	MGI:3588205	ZNF551	1:1
64632	116211	Tm4sf19	MGI:3645933	TM4SF19	1:1
64641	65061	Cdk15	MGI:3583944	CDK15	1:1
64642	92949	Adamtsl1	MGI:1924989	ADAMTSL1	1:1
64662	27443	Cecr2	MGI:1923799	CECR2	1:1
64680	26115	Tanc2	MGI:2444121	TANC2	1:1
64797	652991	Skor2	MGI:3645984	SKOR2	1:1
64807	147015	Dhrs13	MGI:1917701	DHRS13	1:1
64815	202915	Tmem184a	MGI:2385897	TMEM184A	1:1
64820	221785	Zscan25	MGI:3647079	ZSCAN25	1:1
64823	148252	Diras1	MGI:2183442	DIRAS1	1:1
64826	148932	Mob3c	MGI:2140623	MOB3C	1:1
64827	199692	Zfp867	MGI:2681848	ZNF627	1:1
64830	126969	Slc44a3	MGI:2384860	SLC44A3	1:1
64832	160728	Slc5a8	MGI:2384916	SLC5A8	1:1
64833	338382	Rab7b	MGI:2442295	RAB7B	1:1
64840	10249	Glyat	MGI:2147502	GLYAT	1:1
64844	90627	Stard13	MGI:2385331	STARD13	1:1
64846	393046	Olfr448	MGI:3030282	OR2A5	1:1
64855	219960	Olfr1494	MGI:3031328	OR10Q1	1:1
64859	120787	Olfr692	MGI:3030526	OR52W1	1:1
64865	391189	Olfr323	MGI:3030157	OR11L1	1:1
64866	130075	Olfr460	MGI:3030294	OR9A4	1:1
64896	125963	Olfr24	MGI:109311	OR1M1	1:1
64897	26219	Olfr350	MGI:3030184	OR1J4	1:1
64906	219968	Olfr1444	MGI:3031278	OR5B21	1:1
64916	120586	Olfr1104	MGI:3030938	OR8I2	1:1
64935	390059	Olfr631	MGI:3030465	OR51M1	1:1
64956	390077	Olfr666	MGI:3030500	OR52N2	1:1
64962	81282	Olfr577	MGI:3030411	OR51G2	1:1
65036	123283	Tarsl2	MGI:2444486	TARSL2	1:1
65037	125206	Slc5a10	MGI:1926089	SLC5A10	1:1
65043	131831	Erich6	MGI:3588212	ERICH6	1:1
65044	133584	Egflam	MGI:2146149	EGFLAM	1:1
65045	137362	Got1l1	MGI:1923865	GOT1L1	1:1
65046	144348	Zfp664	MGI:2442505	ZNF664	1:1
65048	147949	Zfp583	MGI:2682297	ZNF583	1:1
65049	148811	Pm20d1	MGI:2442939	PM20D1	1:1
65050	151195	Ccnyl1	MGI:2138614	CCNYL1	1:1
65054	163081	Zfp300	MGI:3045326	ZNF567	1:1
65056	166979	Cdc20b	MGI:3644472	CDC20B	1:1
65059	222663	Scube3	MGI:3045253	SCUBE3	1:1
65061	255631	Col24a1	MGI:1918605	COL24A1	1:1
65064	57593	Ebf4	MGI:2385972	EBF4	1:1
65073	154215	Nkain2	MGI:1923447	NKAIN2	1:1
65105	126206	Nlrp5	MGI:1345193	NLRP5	1:1
65126	80025	Pank2	MGI:1921700	PANK2	1:1
65127	728116	Zbtb8b	MGI:2387181	ZBTB8B	1:1
65128	27132	Cpne7	MGI:2142747	CPNE7	1:1
65132	79412	Kremen2	MGI:1920266	KREMEN2	1:1
65137	442117	Galntl6	MGI:1913581	GALNTL6	1:1
65163	9649	Ralgps1	MGI:1922008	RALGPS1	1:1
65196	253190	Serhl	MGI:1890404	SERHL2	1:1
65235	23177	Cep68	MGI:2667663	CEP68	1:1
65241	170692	Adamts18	MGI:2442600	ADAMTS18	1:1
65244	654429	Lrtm2	MGI:2141485	LRTM2	1:1
65245	135112	Ncoa7	MGI:2444847	NCOA7	1:1
65246	256987	Serinc5	MGI:2444223	SERINC5	1:1
65257	117283	Ip6k3	MGI:3045325	IP6K3	1:1
65261	196374	Krt78	MGI:1917529	KRT78	1:1
65262	373863	Dnd1	MGI:2447763	DND1	1:1
65263	79843	Fam124b	MGI:3026880	FAM124B	1:1
65264	91050	Ccdc149	MGI:2685293	CCDC149	1:1
65267	157807	Clvs1	MGI:1921688	CLVS1	1:1
65275	25914	Rttn	MGI:2179288	RTTN	1:1
65276	285203	Eogt	MGI:2141669	EOGT	1:1
65280	286128	Zfp41	MGI:99186	ZFP41	1:1
65284	9912	Arhgap44	MGI:2144423	ARHGAP44	1:1
65285	136541	Prss58	MGI:3608323	PRSS58	1:1
65286	134860	Taar9	MGI:3527454	TAAR9	1:1
65290	343637	Rspo4	MGI:1924467	RSPO4	1:1
65296	23492	Cbx7	MGI:1196439	CBX7	1:1
65299	83857	Tmtc1	MGI:3039590	TMTC1	1:1
65315	165186	Fam179a	MGI:2443498	FAM179A	1:1
65318	23361	Zfp629	MGI:2444524	ZNF629	1:1
65328	7559	Zfp12	MGI:99157	ZNF12	1:1
65330	286753	Tusc5	MGI:3029307	TUSC5	1:1
65333	729025	Slc15a5	MGI:3607714	SLC15A5	1:1
65334	100507656	Zfp385c	MGI:3608347	LOC100507656	1:1
65335	728464	Mettl24	MGI:3045338	METTL24	1:1
65339	123745	Pla2g4e	MGI:1919144	PLA2G4E	1:1
65341	147409	Dsg4	MGI:2661061	DSG4	1:1
65342	26045	Lrrtm2	MGI:2389174	LRRTM2	1:1
65347	390259	Bsx	MGI:2669849	BSX	1:1
65355	285704	Rgmb	MGI:1916049	RGMB	1:1
65356	389208	Tmprss11f	MGI:2442348	TMPRSS11F	1:1
65357	202374	Stk32a	MGI:2442403	STK32A	1:1
65358	63899	Nsun3	MGI:2146565	NSUN3	1:1
65605	114800	Ccdc85a	MGI:2445069	CCDC85A	1:1
65608	169714	Qsox2	MGI:2387194	QSOX2	1:1
65615	283149	Bcl9l	MGI:1933114	BCL9L	1:1
65619	348094	Ankdd1a	MGI:2686319	ANKDD1A	1:1
65620	64147	Kif9	MGI:1098237	KIF9	1:1
65622	130340	Ap1s3	MGI:1891304	AP1S3	1:1
65856	342977	Nanos3	MGI:2675387	NANOS3	1:1
65865	151295	Slc23a3	MGI:104516	SLC23A3	1:1
65866	253143	Prr14l	MGI:2443658	PRR14L	1:1
65867	389692	Mafa	MGI:2673307	MAFA	1:1
65979	80067	Dcaf17	MGI:1923013	DCAF17	1:1
65982	114788	Csmd3	MGI:2386403	CSMD3	1:1
65986	284948	Sh2d6	MGI:1918380	SH2D6	1:1
65995	388886	Lrrc75b	MGI:2143657	LRRC75B	1:1
65996	388341	Lrrc75a	MGI:2682293	LRRC75A	1:1
65999	284252	Kctd1	MGI:1918269	KCTD1	1:1
66103	23252	Otud3	MGI:1920412	OTUD3	1:1
66105	388394	Rprml	MGI:2144486	RPRML	1:1
66117	57644	Myh7b	MGI:3710243	MYH7B	1:1
66151	7399	Ush2a	MGI:1341292	USH2A	1:1
66164	388336	Shisa6	MGI:2685725	SHISA6	1:1
66182	401027	Gm34066	MGI:5593225	C2orf66	1:1
66191	23031	Mast3	MGI:2683541	MAST3	1:1
66192	57520	Hecw2	MGI:2685817	HECW2	1:1
66194	23112	Tnrc6b	MGI:2443730	TNRC6B	1:1
66195	22979	Efr3b	MGI:2444851	EFR3B	1:1
66198	57464	Strip2	MGI:2444363	STRIP2	1:1
66199	57574	March4	MGI:2683550	MARCH4	1:1
66204	114803	Mysm1	MGI:2444584	MYSM1	1:1
66207	132946	Arl9	MGI:1915496	ARL9	1:1
66215	119679	Olfr592	MGI:3030426	OR52J3	1:1
66233	158833	Awat1	MGI:3588200	AWAT1	1:1
66243	340156	Mylk4	MGI:3643758	MYLK4	1:1
66271	83394	Pitpnm3	MGI:2685726	PITPNM3	1:1
66272	114818	Klhl29	MGI:2683857	KLHL29	1:1
66273	84909	2010111I01Rik	MGI:1919311	C9orf3	1:1
66277	645432	Arrdc5	MGI:1924170	ARRDC5	1:1
66294	440590	Zyg11a	MGI:2446208	ZYG11A	1:1
66298	100129480	Mkrn2os	MGI:1917541	MKRN2OS	1:1
66300	7984	Arhgef5	MGI:1858952	ARHGEF5	1:1
66302	2195	Fat1	MGI:109168	FAT1	1:1
66313	84548	Tmem185a	MGI:2448555	TMEM185A	1:1
66327	387640	Skida1	MGI:1919918	SKIDA1	1:1
66336	132430	Pabpc4l	MGI:3643087	PABPC4L	1:1
66345	340267	Col28a1	MGI:2685312	COL28A1	1:1
66368	154214	Rnf217	MGI:3610311	RNF217	1:1
66379	541468	Lurap1	MGI:1915325	LURAP1	1:1
66393	286151	Fbxo43	MGI:1926053	FBXO43	1:1
66455	338751	Olfr685	MGI:3030519	OR52L1	1:1
66459	390058	Olfr65	MGI:1341910	OR51B6	1:1
66579	347168	Olfr3	MGI:102697	OR1J1	1:1
66599	121601	Ano4	MGI:2443344	ANO4	1:1
66605	51059	Fam135b	MGI:1917613	FAM135B	1:1
66610	144501	Krt80	MGI:1921377	KRT80	1:1
66630	23654	Plxnb2	MGI:2154239	PLXNB2	1:1
66636	375316	Rbm44	MGI:2685663	RBM44	1:1
66637	126823	Klhdc9	MGI:1916124	KLHDC9	1:1
66646	23259	Ddhd2	MGI:1919358	DDHD2	1:1
66746	219654	Zcchc24	MGI:1919168	ZCCHC24	1:1
66924	493829	Trim72	MGI:3612190	TRIM72	1:1
66935	100131390	Sp9	MGI:3574660	SP9	1:1
66961	9659	Pde4dip	MGI:1891434	PDE4DIP	1:1
66969	643418	Lipn	MGI:1917416	LIPN	1:1
66971	149954	Bpifb4	MGI:2685852	BPIFB4	1:1
66992	90120	C330006A16Rik	MGI:1924939	C9orf69	1:1
67014	387718	Tex36	MGI:1921058	TEX36	1:1
67023	317662	Fam149b	MGI:2145567	FAM149B1	1:1
67062	391112	Olfr220	MGI:3030054	OR6Y1	1:1
67083	338440	Ano9	MGI:1918595	ANO9	1:1
67089	100131211	Nemp2	MGI:2444113	NEMP2	1:1
67092	9656	Mdc1	MGI:3525201	MDC1	1:1
67109	348801	Lnp1	MGI:5011982	LNP1	1:1
67120	90381	Ticrr	MGI:1924261	TICRR	1:1
67131	25981	Dnah1	MGI:107721	DNAH1	1:1
67159	57639	Ccdc146	MGI:1922422	CCDC146	1:1
67175	220081	Erich6b	MGI:1922522	ERICH6B	1:1
67184	79927	Grrp1	MGI:1919940	FAM110D	1:1
67424	619189	Serinc4	MGI:2441842	SERINC4	1:1
67425	79026	Ahnak	MGI:1316648	AHNAK	1:1
67734	646019	Cby3	MGI:1923903	CBY3	1:1
67746	646486	Fabp12	MGI:1922747	FABP12	1:1
67775	129521	Nms	MGI:3583618	NMS	1:1
67804	284656	Epha10	MGI:3586824	EPHA10	1:1
67808	440956	Iqcf6	MGI:3781315	IQCF6	1:1
67934	221264	Ak9	MGI:2685080	AK9	1:1
67970	644096	Sdhaf1	MGI:1915582	SDHAF1	1:1
67991	154075	Samd3	MGI:2685469	SAMD3	1:1
68031	718	C3	MGI:88227	C3	1:1
68033	1285	Col4a3	MGI:104688	COL4A3	1:1
68035	1545	Cyp1b1	MGI:88590	CYP1B1	1:1
68040	2629	Gba	MGI:95665	GBA	1:1
68042	3931	Lcat	MGI:96755	LCAT	1:1
68044	4625	Myh7	MGI:2155600	MYH7	1:1
68045	6005	Rhag	MGI:1202713	RHAG	1:1
68046	6017	Rlbp1	MGI:97930	RLBP1	1:1
68047	6514	Slc2a2	MGI:1095438	SLC2A2	1:1
68048	6833	Abcc8	MGI:1352629	ABCC8	1:1
68049	6949	Tcof1	MGI:892003	TCOF1	1:1
68050	7139	Tnnt2	MGI:104597	TNNT2	1:1
68051	358	Aqp1	MGI:103201	AQP1	1:1
68052	1244	Abcc2	MGI:1352447	ABCC2	1:1
68053	1513	Ctsk	MGI:107823	CTSK	1:1
68054	1536	Cybb	MGI:88574	CYBB	1:1
68057	4143	Mat1a	MGI:88017	MAT1A	1:1
68058	5444	Pon1	MGI:103295	PON1	1:1
68060	268	Amh	MGI:88006	AMH	1:1
68062	1543	Cyp1a1	MGI:88588	CYP1A1	1:1
68063	1589	Cyp21a1	MGI:88591	CYP21A2	1:1
68064	5956	Opn1mw	MGI:1097692	OPN1LW	1:1
68068	6010	Rho	MGI:97914	RHO	1:1
68069	6261	Ryr1	MGI:99659	RYR1	1:1
68070	5054	Serpine1	MGI:97608	SERPINE1	1:1
68073	3356	Htr2a	MGI:109521	HTR2A	1:1
68074	3577	Cxcr1	MGI:2448715	CXCR1	1:1
68076	128	Adh5	MGI:87929	ADH5	1:1
68078	148	Adra1a	MGI:104773	ADRA1A	1:1
68080	220	Aldh1a3	MGI:1861722	ALDH1A3	1:1
68081	495	Atp4a	MGI:88113	ATP4A	1:1
68082	1544	Cyp1a2	MGI:88589	CYP1A2	1:1
68089	1571	Cyp2e1	MGI:88607	CYP2E1	1:1
68091	1573	Cyp2j6	MGI:1270148	CYP2J2	1:1
68094	1591	Cyp24a1	MGI:88593	CYP24A1	1:1
68095	3248	Hpgd	MGI:108085	HPGD	1:1
68096	3614	Impdh1	MGI:96567	IMPDH1	1:1
68097	3818	Klkb1	MGI:102849	KLKB1	1:1
68099	5534	Ppp3r1	MGI:107172	PPP3R1	1:1
68100	5915	Rarb	MGI:97857	RARB	1:1
68103	9349	Rpl23	MGI:1929455	RPL23	1:1
68104	6142	Rpl18a	MGI:1924058	RPL18A	1:1
68105	6143	Rpl19	MGI:98020	RPL19	1:1
68110	6167	Rpl37	MGI:1914531	RPL37	1:1
68119	11046	Slc35d2	MGI:1917734	SLC35D2	1:1
68120	284004	Hexdc	MGI:3605542	HEXDC	1:1
68122	342945	Zscan22	MGI:2443312	ZSCAN22	1:1
68125	8546	Ap3b1	MGI:1333879	AP3B1	1:1
68126	54106	Tlr9	MGI:1932389	TLR9	1:1
68127	1360	Cpb1	MGI:1923953	CPB1	1:1
68134	3746	Kcnc1	MGI:96667	KCNC1	1:1
68136	53905	Duox1	MGI:2139422	DUOX1	1:1
68139	8513	Lipf	MGI:1914967	LIPF	1:1
68142	5868	Rab5a	MGI:105926	RAB5A	1:1
68143	5901	Ran	MGI:1333112	RAN	1:1
68144	7367	Ugt2b1	MGI:1919023	UGT2B17	1:1
68145	6203	Rps9	MGI:1924096	RPS9	1:1
68148	6229	Rps24	MGI:98147	RPS24	1:1
68150	6234	Rps28	MGI:1859516	RPS28	1:1
68151	6263	Ryr3	MGI:99684	RYR3	1:1
68153	7018	Trf	MGI:98821	TF	1:1
68154	7086	Tkt	MGI:105992	TKT	1:1
68159	26	Aoc1	MGI:1923757	AOC1	1:1
68163	290	Anpep	MGI:5000466	ANPEP	1:1
68164	307	Anxa4	MGI:88030	ANXA4	1:1
68165	316	Aox1	MGI:88035	AOX1	1:1
68166	343	Aqp8	MGI:1195271	AQP8	1:1
68168	579	Nkx3-2	MGI:108015	NKX3-2	1:1
68170	955	Entpd6	MGI:1202295	ENTPD6	1:1
68171	956	Entpd3	MGI:1321386	ENTPD3	1:1
68172	990	Cdc6	MGI:1345150	CDC6	1:1
68173	1040	Cds1	MGI:1921846	CDS1	1:1
68174	1105	Chd1	MGI:88393	CHD1	1:1
68175	1108	Chd4	MGI:1344380	CHD4	1:1
68178	1666	Decr1	MGI:1914710	DECR1	1:1
68179	1777	Dnase2a	MGI:1329019	DNASE2	1:1
68184	2166	Faah	MGI:109609	FAAH	1:1
68185	2330	Fmo5	MGI:1310004	FMO5	1:1
68187	3066	Hdac2	MGI:1097691	HDAC2	1:1
68189	3316	Hspb2	MGI:1916503	HSPB2	1:1
68190	744	Mpped2	MGI:1924265	MPPED2	1:1
68195	377	Arf3	MGI:99432	ARF3	1:1
68196	391	Rhog	MGI:1928370	RHOG	1:1
68197	479	Atp12a	MGI:1926943	ATP12A	1:1
68198	525	Atp6v1b1	MGI:103285	ATP6V1B1	1:1
68199	527	Atp6v0c	MGI:88116	ATP6V0C	1:1
68200	763	Car5a	MGI:101946	CA5A	1:1
68203	983	Cdk1	MGI:88351	CDK1	1:1
68206	1160	Ckmt2	MGI:1923972	CKMT2	1:1
68207	1183	Clcn4	MGI:104571	CLCN4	1:1
68208	1373	Cps1	MGI:891996	CPS1	1:1
68209	1410	Cryab	MGI:88516	CRYAB	1:1
68212	780	Ddr1	MGI:99216	DDR1	1:1
68215	2027	Eno3	MGI:95395	ENO3	1:1
68216	2028	Enpep	MGI:106645	ENPEP	1:1
68219	2329	Fmo4	MGI:2429497	FMO4	1:1
68220	2673	Gfpt1	MGI:95698	GFPT1	1:1
68222	2774	Gnal	MGI:95774	GNAL	1:1
68223	2800	Golga1	MGI:1924149	GOLGA1	1:1
68224	2803	Golga4	MGI:1859646	GOLGA4	1:1
68226	2935	Gspt1	MGI:1316728	GSPT1	1:1
68229	3034	Hal	MGI:96010	HAL	1:1
68242	3756	Kcnh1	MGI:1341721	KCNH1	1:1
68246	3882	Krt32	MGI:1309995	KRT32	1:1
68248	3889	Krt83	MGI:3690448	KRT83	1:1
68249	3921	Rpsa	MGI:105381	RPSA	1:1
68256	4626	Myh8	MGI:1339712	MYH8	1:1
68260	4898	Nrd1	MGI:1201386	NRDC	1:1
68261	4923	Ntsr1	MGI:97386	NTSR1	1:1
68262	4995	Olfr410	MGI:3030244	OR3A2	1:1
68265	5164	Pdk2	MGI:1343087	PDK2	1:1
68268	5226	Pgd	MGI:97553	PGD	1:1
68269	5294	Pik3cg	MGI:1353576	PIK3CG	1:1
68270	5357	Pls1	MGI:104809	PLS1	1:1
68272	5471	Ppat	MGI:2387203	PPAT	1:1
68273	5537	Ppp6c	MGI:1915107	PPP6C	1:1
68275	5631	Prps1	MGI:97775	PRPS1	1:1
68279	5653	Klk6	MGI:1343166	KLK6	1:1
68281	5917	Rars	MGI:1914297	RARS	1:1
68282	5967	Reg1	MGI:97895	REG1A	1:1
68283	6015	Ring1	MGI:1101770	RING1	1:1
68285	6119	Rpa3	MGI:1915490	RPA3	1:1
68287	6259	Ryk	MGI:101766	RYK	1:1
68290	6344	Sctr	MGI:2441720	SCTR	1:1
68293	6582	Slc22a2	MGI:1335072	SLC22A2	1:1
68295	6584	Slc22a5	MGI:1329012	SLC22A5	1:1
68296	6599	Smarcc1	MGI:1203524	SMARCC1	1:1
68297	6638	Snrpn	MGI:98347	SNRPN	1:1
68298	6657	Sox2	MGI:98364	SOX2	1:1
68300	6690	Spink1	MGI:106202	SPINK1	1:1
68302	6795	Aurkc	MGI:1321119	AURKC	1:1
68303	6827	Supt4a	MGI:107416	SUPT4H1	1:1
68304	6919	Tcea2	MGI:107368	TCEA2	1:1
68305	7108	Tm7sf2	MGI:1920416	TM7SF2	1:1
68306	7266	Dnajc7	MGI:1928373	DNAJC7	1:1
68307	7311	Gm7866	MGI:3644625	UBA52	1:1
68308	7319	Ube2a	MGI:102959	UBE2A	1:1
68317	7753	Zfp202	MGI:1933401	ZNF202	1:1
68318	1118	Chit1	MGI:1919134	CHIT1	1:1
68320	8224	Syn3	MGI:1351334	SYN3	1:1
68354	8405	Spop	MGI:1343085	SPOP	1:1
68355	8435	Soat2	MGI:1332226	SOAT2	1:1
68363	8710	Serpinb7	MGI:2151053	SERPINB7	1:1
68364	8714	Abcc3	MGI:1923658	ABCC3	1:1
68365	8747	Adam21	MGI:1861229	ADAM21	1:1
68367	8833	Gmps	MGI:2448526	GMPS	1:1
68368	8854	Aldh1a2	MGI:107928	ALDH1A2	1:1
68369	8857	Fcgbp	MGI:2444336	FCGBP	1:1
68370	8883	Nae1	MGI:2384561	NAE1	1:1
68371	8929	Phox2b	MGI:1100882	PHOX2B	1:1
68372	8975	Usp13	MGI:1919857	USP13	1:1
68374	6199	Rps6kb2	MGI:1927343	RPS6KB2	1:1
68375	9045	Rpl14	MGI:1914365	RPL14	1:1
68377	388	Rhob	MGI:107949	RHOB	1:1
68379	2170	Fabp3	MGI:95476	FABP3	1:1
68380	2281	Fkbp1b	MGI:1336205	FKBP1B	1:1
68385	9628	Rgs6	MGI:1354730	RGS6	1:1
68386	9630	Gna14	MGI:95769	GNA14	1:1
68387	238	Alk	MGI:103305	ALK	1:1
68389	860	Runx2	MGI:99829	RUNX2	1:1
68391	1005	Cdh7	MGI:2442792	CDH7	1:1
68392	1047	Clgn	MGI:107472	CLGN	1:1
68393	1387	Crebbp	MGI:1098280	CREBBP	1:1
68394	1496	Ctnna2	MGI:88275	CTNNA2	1:1
68396	1758	Dmp1	MGI:94910	DMP1	1:1
68398	1780	Dync1i1	MGI:107743	DYNC1I1	1:1
68401	2804	Golgb1	MGI:1099447	GOLGB1	1:1
68403	3028	Hsd17b10	MGI:1333871	HSD17B10	1:1
68404	4677	Nars	MGI:1917473	NARS	1:1
68408	8287	Usp9y	MGI:1313274	USP9Y	1:1
68413	9253	Numbl	MGI:894702	NUMBL	1:1
68415	9365	Kl	MGI:1101771	KL	1:1
68417	9441	Med26	MGI:1917875	MED26	1:1
68418	9476	Napsa	MGI:109365	NAPSA	1:1
68419	9498	Slc4a8	MGI:1928745	SLC4A8	1:1
68420	9559	Vps26a	MGI:1353654	VPS26A	1:1
68422	9589	Wtap	MGI:1926395	WTAP	1:1
68426	3065	Hdac1	MGI:108086	HDAC1	1:1
68427	3749	Kcnc4	MGI:96670	KCNC4	1:1
68428	3987	Lims1	MGI:1195263	LIMS1	1:1
68430	5273	Serpinb10	MGI:2138648	SERPINB10	1:1
68433	5881	Rac3	MGI:2180784	RAC3	1:1
68434	6123	Rpl3l	MGI:1913461	RPL3L	1:1
68437	10999	Slc27a4	MGI:1347347	SLC27A4	1:1
68439	9945	Gfpt2	MGI:1338883	GFPT2	1:1
68440	9962	Slc23a2	MGI:1859682	SLC23A2	1:1
68441	9968	Med12	MGI:1926212	MED12	1:1
68442	9972	Nup153	MGI:2385621	NUP153	1:1
68444	9997	Sco2	MGI:3818630	SCO2	1:1
68445	306	Anxa3	MGI:1201378	ANXA3	1:1
68446	70	Actc1	MGI:87905	ACTC1	1:1
68447	333	Aplp1	MGI:88046	APLP1	1:1
68449	2627	Gata6	MGI:107516	GATA6	1:1
68450	2678	Ggt1	MGI:95706	GGT1	1:1
68451	2783	Gnb2	MGI:95784	GNB2	1:1
68454	2923	Pdia3	MGI:95834	PDIA3	1:1
68455	3006	Hist1h1c	MGI:1931526	HIST1H1C	1:1
68456	3007	Hist1h1d	MGI:107502	HIST1H1D	1:1
68461	3038	Has3	MGI:109599	HAS3	1:1
68463	3092	Hip1	MGI:1099804	HIP1	1:1
68464	3320	Hsp90aa1	MGI:96250	HSP90AA1	1:1
68468	5365	Plxnb3	MGI:2154240	PLXNB3	1:1
68471	3290	Hsd11b1	MGI:103562	HSD11B1	1:1
68473	3339	Hspg2	MGI:96257	HSPG2	1:1
68475	5533	Ppp3cc	MGI:107162	PPP3CC	1:1
68477	6883	Taf12	MGI:1913714	TAF12	1:1
68478	7469	Nelfa	MGI:1346098	NELFA	1:1
